Sea_Surface_Temperature,Atmospheric_Pressure,Humidity,Wind_Shear,Vorticity,Latitude,Ocean_Depth,Proximity_to_Coastline,Pre_existing_Disturbance,Cyclone
27.702963952,1014.7367700773,53.5586279689,21.468032518,4.64671308632393E-05,31.567562912,1682.5957934827,1.2372543637,0,0
22.1010688989,1012.6105259929,67.2024725614,20.0643841437,0.000004322,29.4716140088,4049.2536304877,1.2894978651,0,0
25.3130059143,1010.6647975264,74.4559677864,26.9045111632,2.67461679171725E-05,28.8301109163,4428.4135350083,1.4957170101,0,0
22.5060059239,1018.8416534477,41.0033127392,17.7706229601,4.34206346182329E-05,29.4884468054,2078.6739257128,1.2147445024,0,0
22.8477471267,1007.1026037307,38.8044643972,24.8666582713,1.33514244556584E-05,24.0833494034,1990.7112894969,1.9820773786,0,0
23.1287379532,1001.9995620699,34.4912876286,21.8150744271,3.0368814035175E-05,23.3751798097,2216.034092329,1.0539325828,0,0
24.1323720831,1012.6184868845,37.4774659278,12.0767877222,7.05505203937503E-06,17.0205649298,3087.5701581301,1.1964826524,0,0
22.0114412175,1004.3393036038,77.8917652224,27.092349263,1.22942470302245E-05,21.5513258784,1128.4749272945,1.4918759595,0,0
20.1568842598,1016.7842002224,56.1579074909,27.972778566,9.05524153209229E-06,31.0821849212,3980.6089708869,1.1271811892,0,0
23.1884737932,1004.2538160286,42.7360250229,15.2649234966,2.82555833072629E-05,23.2282186352,4743.8907396309,1.1263701419,0,0
27.7895370788,1005.7659660054,68.6436968191,16.7793985235,0.000008011,32.1577837049,1613.4184062587,1.6588554042,0,0
24.5315494807,1011.7939077348,54.7909736324,24.6447582818,5.30087279204859E-06,28.3636132392,4489.479296853,1.057788197,0,0
21.1252267139,1017.9157984176,51.8640824122,18.0709724163,7.71136509266756E-06,25.1354008144,720.0720248622,1.4766204563,0,0
26.1089223917,1006.4566089472,54.039308409,29.8403193879,3.46458707443478E-05,31.8271354261,2132.7532721467,1.7678609231,0,0
20.3240733835,1003.0727795636,40.153529646,18.0390384923,4.24414990379624E-05,21.9253210158,3307.6438482258,1.7093142948,0,0
24.6894588327,1008.9310492043,58.8526670857,16.8453118558,5.10981318904859E-06,34.8560795637,723.1940227993,1.0723483838,0,0
27.0282459937,1007.5458665223,62.5148487037,16.5801145932,2.01812592689291E-05,20.2422594403,1780.9156283858,1.4107004006,0,0
25.7633285527,1012.7884048559,77.1782608578,10.8376078768,2.56503478089694E-05,26.6844957766,4608.965231764,1.0491585236,0,0
24.5879966795,1021.3407482132,42.096386406,27.5258469705,1.9331270544403E-06,29.6490925827,4672.2547837264,1.6571976616,0,0
23.5122339518,1001.1220254118,76.0056906661,19.4059244538,2.42084047246145E-06,28.7964214266,2461.0025425237,1.1243453174,0,0
21.7141744745,1001.6122670114,58.7146769854,22.440589585,2.57813726194168E-05,31.3420426601,4318.9432244093,1.6156243967,0,0
20.1020518377,1017.3807413937,50.899960846,21.3111496645,3.28049494989253E-05,22.0047322865,4593.7826753418,1.1339748667,0,0
25.3720944582,1000.1089894989,76.2325552703,12.2500826648,5.64932727723116E-06,21.660152661,1930.4748015915,1.2143000723,0,0
24.6809732874,1011.0728524511,31.7087794521,16.3930412451,4.07112127650854E-05,28.7940306972,3651.8671825414,1.6981169241,0,0
22.4877841711,1002.4915980519,43.6233592017,26.6357060037,4.90430690913705E-05,24.8769402948,147.5317391229,1.1400448121,0,0
22.5766446025,1014.4646337148,33.7546822903,28.8671459742,1.88890999909356E-05,33.2516843585,3924.5568335094,1.7554372725,0,0
24.8537566383,1015.6695954263,61.9001617608,22.5744277405,2.81326833385197E-05,34.7282803697,3688.2237803859,1.7769463884,0,0
26.9797025207,1005.3909940682,34.1902079548,19.657888732,0.00002619,31.583635599,2274.5395384835,1.5708530255,0,0
24.2165675081,1000.9550695939,60.7607448298,26.5608657155,8.71752685571439E-06,26.8866346785,3008.6916677874,1.1641849641,0,0
20.9877085898,1024.5012985744,49.6859584827,14.5484345745,9.39490267826437E-06,28.3520342717,3086.2819569037,1.643552123,0,0
20.7040482201,1022.3383645875,49.4633198405,16.2673881286,2.36557109151392E-05,22.801321315,4331.5273153818,1.9292609752,0,0
22.4276257316,1021.5983951865,69.0761564767,28.6161534469,1.30417652971085E-05,26.5391830024,1445.2684652282,1.8240944905,0,0
20.0425935246,1014.1204790722,46.9601715636,16.4536741416,3.26004098693809E-05,32.0296889863,3085.0574178273,1.8531729786,0,0
22.116776895,1012.9875463691,52.5268269534,10.2328979901,2.82837950138963E-05,28.2304864829,3000.3805816535,1.7362798988,0,0
24.5707162276,1001.6687563713,35.8222762042,21.9294915509,0.000014474,16.5929025807,2205.0534428979,1.5543225981,0,0
22.6299679068,1018.0108425557,62.1885304051,16.6563672218,3.79887539165195E-05,27.9739008507,3223.4823557177,1.5534277008,0,0
20.0911173447,1017.4126795869,48.8020895555,28.8521942032,4.10812537827831E-05,26.7538893906,1335.6917109144,1.2037173933,0,0
22.7230787014,1011.9141985895,44.8032755019,20.2985899078,9.10315085014611E-06,34.5542562565,628.8303193285,1.9319441397,0,0
27.3086240912,1013.1340120455,66.2455135918,18.7209659595,3.18716942995795E-05,21.8115187484,1575.6791969487,1.5782297862,0,0
23.9850373935,1014.4884092288,44.3330290644,17.3391566363,0.000005111,16.0455274454,1341.9399353978,1.0742468593,0,0
20.8301976691,1020.3232101349,31.9436848508,23.1788558787,1.43553296919546E-05,32.4309136142,2476.4621944298,1.3055764593,0,0
24.1411114855,1009.5489504761,58.2150532335,12.2906573665,4.9852534637815E-05,23.5111175539,1806.3301345661,1.7102098483,0,0
22.911195252,1020.8318576257,52.713536218,24.3911682653,6.26520760565244E-06,31.9223837111,3705.0181352127,1.2117167785,0,0
21.162288078,1007.9073087181,78.8035293016,15.1366314913,2.3350233238385E-05,15.6004045143,2046.4148948745,1.5713200154,0,0
27.6249969001,1012.9184011235,70.9553663089,20.9425528514,2.99846565834039E-06,21.3001655038,2920.1925883724,1.9505939659,0,0
26.873042878,1005.7088903545,41.005491501,14.0234593423,4.62024459188227E-05,32.053323062,3896.9288180395,1.3927351142,0,0
24.0350456344,1011.6082936199,42.669905378,20.100560923,2.49433084478497E-06,17.6362074699,4444.2890212278,1.751679767,0,0
23.3829472725,1012.9287590571,48.499944298,24.8155973432,3.94251717823719E-05,30.2657038041,3640.7974516888,1.2045043387,0,0
22.7037598339,1011.7461358746,46.5396495714,25.0988040032,1.71383226882478E-05,17.7646417357,2055.2982150367,1.9799144328,0,0
21.8070513035,1015.3039664736,51.648652492,11.420491353,0.000024906,29.043286573,2614.7778815563,1.8721060637,0,0
22.3114961333,1002.1562292826,76.8282805829,17.5639269906,2.9243872021228E-05,30.8400625226,1689.1369529904,1.7161645382,0,0
21.0833507985,1007.2823436801,37.2355318068,26.224611168,1.19098125261125E-05,29.3480711081,4722.1621465037,1.5277722091,0,0
24.3202335381,1011.5258392025,46.2945071697,19.5131006185,3.05375690810712E-05,34.7198314434,4695.0463406593,1.8621529583,0,0
27.1130442856,1011.6962295823,62.8722163589,27.9013344587,2.02545874845763E-05,34.2352495669,2137.351704139,1.6010826654,0,0
25.6784377062,1023.7648003269,42.2308137026,24.9226195648,0.00002652,20.3711428124,3905.3735150023,1.5522222802,0,0
25.2877905652,1008.0725267145,54.0636975914,22.3470850198,2.08406298992224E-05,18.967450797,4812.038412345,1.51146754,0,0
25.8713629623,1010.2761798389,47.7565882013,18.1432859693,2.10506355454968E-05,25.8836023188,2763.0023629087,1.4971538159,0,0
21.0782862793,1012.4018869625,38.455195021,12.5227157259,4.66996401497172E-05,27.099000263,3331.5012848105,1.4017936703,0,0
27.2718471353,1015.9482622395,68.4584934762,17.3712493806,4.80405821601372E-05,31.4092258032,4284.3474687713,1.1721942674,0,0
22.167705663,1007.1406649921,43.5454611623,27.1081632421,2.56235496522101E-06,16.5219997796,1442.1828660865,1.1998729746,0,0
21.8548769111,1019.9485797313,58.1563296946,10.1154132259,2.20368155195056E-05,23.157698537,658.3318202783,1.6761417886,0,0
25.616777507,1018.0223304763,66.4235472779,10.0010565386,4.77421193884894E-05,31.2841753411,4529.5103132875,1.0156432953,0,0
27.4708703663,1020.2447132172,71.8609571479,11.8657476944,3.72001234170113E-05,34.1983337928,3424.881972949,1.5705614046,0,0
27.565037422,1011.0734280434,59.9646783155,19.5267658699,4.67094648466547E-05,16.5216945353,2555.4865340442,1.6869524414,0,0
26.3352523074,1014.5754661861,75.4458872061,28.8398289377,4.15164193648559E-06,23.0474107908,214.9492064337,1.3294166574,0,0
24.2949457438,1022.7698732628,72.3277161233,12.5499945334,5.55848836230389E-06,26.7853467751,2707.378065048,1.2663776414,0,0
27.1956246764,1023.1841602365,50.130571917,27.8060511423,1.98134958188857E-05,29.7363366366,2432.1168659839,1.1225831565,0,0
27.4234736099,1011.3524148344,66.7243520161,17.3434762886,1.9251630502355E-06,17.0106071738,2531.4754495006,1.6899643571,0,0
22.6778826126,1017.3872114795,64.9317794716,24.0787181466,2.51335708470049E-05,33.2977230024,2497.062938105,1.4502651935,0,0
21.5950465521,1007.6913771839,32.1167246259,22.6707058723,1.31782514524276E-05,21.0831050897,3876.9911561552,1.3272211832,0,0
21.9375671361,1004.2264437284,68.7429201091,12.5941251598,2.32339342522673E-05,25.1386023215,3468.21057216,1.6332834823,0,0
26.4857653836,1001.1187858482,44.822036239,15.6026823755,8.1548283740133E-06,20.7835650771,1617.8500393002,1.5218844619,0,0
25.3096358314,1009.5275128403,65.9735115657,16.7233067716,1.52239001884233E-05,25.8237611171,216.2101654984,1.0797891236,0,0
23.3437563487,1023.5728177848,66.0755889922,11.76253139,4.24695826262628E-05,29.6460154122,3093.637975943,1.8202929606,0,0
23.2328787819,1005.5375262714,55.6011694554,20.9768351119,0.000027378,26.3014758296,4748.654099372,1.9022456231,0,0
27.0057362925,1020.0354202727,77.1714053633,11.9698928336,0.000013991,24.9011189131,4248.0190163047,1.5051657115,0,0
25.9842779147,1003.4739976312,42.6206906488,24.6355219008,0.000009072,22.0271186931,1397.8446632865,1.3498616942,0,0
25.6665923926,1009.1961795286,57.7631661304,11.9986375411,4.04458669684968E-05,22.397772513,3277.8173792634,1.7253896017,0,0
21.6772873769,1022.1168746238,60.8112125803,18.574502835,9.93442399533276E-06,33.846018758,3799.834200245,1.2080245627,0,0
22.7016861978,1020.2418564522,64.7838831608,25.3156858543,2.26188540084337E-05,29.3295252528,1993.8192420332,1.2112629169,0,0
25.0614162787,1024.40034814,45.5300485698,19.2193918443,3.40260671824228E-05,25.8301256424,4232.7961989744,1.7617427065,0,0
20.4663776309,1024.9605308481,67.620122686,27.2780663259,3.2908687892672E-05,32.1257025609,650.6765771507,1.3477378356,0,0
27.0113675488,1005.0413802817,33.912104929,25.7623787989,4.19388216265215E-05,18.2530443638,4286.2953156353,1.6867677956,0,0
24.1606614657,1020.7562548195,50.9624624659,13.8798791245,1.49577811539201E-05,25.1032803659,2703.5208840986,1.8055808264,0,0
26.3308217892,1014.5341639301,69.0392741683,13.8354691659,3.45316182757142E-06,32.4726764527,470.2170194376,1.2466884297,0,0
25.562551597,1010.2361984407,73.8156984958,15.9595958932,1.58169598679861E-06,21.0131128112,2932.5677410057,1.3759383754,0,0
24.2789820461,1021.9149529709,75.6242527115,15.3194812931,2.36448831902251E-05,25.9828803048,4750.6510387524,1.9986173192,0,0
21.8832579907,1018.1744967837,48.9015531117,10.1621639377,1.45337359935922E-06,24.2113201512,2492.8410737212,1.0225696966,0,0
25.4954193342,1007.3500847149,57.9946550768,16.0183814633,9.18958142859605E-06,23.143474772,1238.1394874735,1.5348009769,0,0
21.5906282423,1012.7101494161,37.8689257434,23.4194941897,3.79429465376298E-05,17.207884685,2392.231818983,1.0708717007,0,0
24.7854595643,1006.6101074483,56.3812228419,20.3492201877,4.62933629634962E-05,25.9816644514,2956.6925506198,1.4016531258,0,0
27.5926368255,1019.429647736,44.2702645151,26.8841917155,2.21874216490694E-05,31.5733428707,4132.1515346382,1.1888701868,0,0
25.6091290511,1007.2660742327,44.8746334996,15.9269615376,3.65528441304375E-05,19.5965208359,104.4385927058,1.7152368535,0,0
21.3694779507,1002.6120598827,41.8758060297,17.5980104465,2.43194100461868E-05,15.8914008143,4855.8093298741,1.7160630534,0,0
22.5855525226,1007.9674314321,52.4271274684,22.5248964553,8.17228026285942E-06,18.7785962753,4311.2294558844,1.2562549239,0,0
23.0415599838,1021.7817962738,63.15739147,16.8342375868,3.45012777405064E-05,15.3936643076,3704.6490340557,1.4870160405,0,0
26.5054571783,1023.8659413002,76.2894274747,28.1853008691,2.60963278407605E-05,22.2028422828,2378.6730911803,1.6898960033,0,0
27.071982215,1005.174657575,75.9096579231,26.3036046394,4.89639447437335E-05,32.6050354656,1471.6929154904,1.1059559113,0,0
20.8979285759,1007.2805829645,60.7091861992,26.0864065219,4.50632650420967E-05,27.4750676874,127.5934324655,1.1863167765,0,0
20.7978096308,1009.0831118892,55.0675496817,10.8679435716,1.80754208139871E-05,18.5835934925,3270.6438146685,1.4642723693,0,0
23.9625411755,1010.6922947008,77.8009855243,14.2947025024,2.63165487323498E-05,29.7203473673,2828.5376243594,1.9290208857,0,0
23.0237468451,1011.5918951443,34.4261157607,22.179982221,1.51223864539572E-05,18.2061807903,2768.2033352321,1.5323102634,0,0
20.6069731298,1017.4553863374,61.1886095325,13.7803456549,2.40023082455482E-05,29.4064583296,2694.2351286523,1.3954890762,0,0
22.5787076646,1015.2598466661,76.9554349155,23.4348968095,4.66254927817946E-06,24.2136994696,4465.0382444021,1.0944624258,0,0
27.9110056971,1023.7267348411,33.9137240365,28.668266409,1.87934969227137E-05,31.8941833415,2150.078354795,1.4408551127,0,0
25.0739447278,1019.3619354819,31.6894575474,21.8631199105,1.01499167107712E-05,21.9189903573,1805.0464641606,1.4690603402,0,0
22.673091295,1002.6840279613,37.2814369263,10.6687597112,2.4042205181109E-05,34.0889538971,666.8085958758,1.946264493,0,0
25.8668921179,1015.9374700734,62.2638877662,26.5345529679,6.23907335461125E-06,25.0950864713,3515.7465774777,1.5868204451,0,0
26.6622325682,1001.8067927253,64.535051975,20.6805546077,1.95788823350172E-05,21.8054996447,3142.0799005936,1.8909953746,0,0
23.9694074088,1020.6180791019,50.1078190922,12.0478892559,4.01378108647329E-06,16.0266874265,1962.7356955926,1.3372377508,0,0
25.743496189,1018.5705375396,32.5426984417,14.4224652578,1.44388306577861E-05,25.9522396829,808.1245971441,1.1339412194,0,0
27.5503111137,1020.1050726825,39.0327451046,18.1313561581,1.84254779636207E-05,30.8200814813,2600.0432907428,1.127849737,0,0
25.9119365053,1009.9221994556,43.1462123816,17.5099724404,2.53900716167379E-05,21.8623103283,1285.3382856996,1.3985020288,0,0
20.153383286,1019.3124461524,38.5472446784,10.8780922726,3.30312359523489E-05,30.4787225765,4087.7627448049,1.4935091827,0,0
21.6429454775,1018.4306919313,64.9856538577,14.9254146821,0.000045267,17.0874291617,4915.1723739975,1.860247811,0,0
25.5031891638,1023.468747207,66.1155584162,13.8091399406,2.26656507675278E-05,16.4300604866,2009.3213692118,1.7416030197,0,0
23.0915468074,1008.2573543867,59.7677861255,27.44409058,3.33157643475951E-06,22.709408694,875.3796348948,1.6953542507,0,0
20.8457964834,1016.6201939645,44.3090435399,13.9783362747,4.68812753334243E-05,15.3704915349,2245.1086322589,1.0216269925,0,0
23.8687443848,1012.5261844449,46.0831235697,12.6432355505,0.000019443,28.4452587987,3933.7394623579,1.5307506024,0,0
24.7186751555,1005.0154092781,44.3665166614,13.237912201,1.3215472150226E-05,19.4977356045,2645.2990533171,1.5626887558,0,0
27.5595793666,1004.8892661775,62.0837855081,26.3451853798,2.84518317253696E-05,20.10007305,1386.496127098,1.0392530531,0,0
22.4435538124,1018.6150919751,32.3758878604,14.3859056501,3.56053924280573E-05,30.6530312565,2331.0602093035,1.6980743385,0,0
23.1036173492,1003.9978311256,49.9074746761,21.5993564041,4.74546108107916E-05,16.3750190418,2586.2310598403,1.3289197782,0,0
24.0664935542,1000.5993861844,45.6512677351,26.3973629505,2.81431449588772E-05,24.0116498563,1499.0728514052,1.2980425228,0,0
23.0648114687,1020.8892677491,78.3606603404,18.773107627,2.02742890986403E-05,31.9310155164,2191.8360711179,1.5520181723,0,0
21.8475333168,1018.5875633945,56.5994159135,26.1806910048,3.92559037714048E-05,19.3000953654,3606.614197733,1.800054408,0,0
22.7688579263,1004.3152278226,30.131607779,19.0180730619,1.82692038454032E-05,26.0981966765,1021.4013536851,1.8596655477,0,0
22.062041725,1005.6607401272,54.0357028242,19.9770204749,1.15391762104696E-05,20.4372145345,931.5556718607,1.7184601783,0,0
26.16071225,1011.5582124365,65.7043511343,24.7187078387,7.77550085621262E-06,34.3235604967,4123.0565407725,1.2044834612,0,0
21.489320286,1003.1415286395,36.9189281271,24.9632359806,2.40130585906296E-05,30.6586834548,3756.648982316,1.6046127135,0,0
25.4909328526,1000.4588931095,45.5888823403,22.7564435852,1.45790272082597E-06,15.6595388737,4274.2511141049,1.6840248617,0,0
22.122957865,1017.199071003,69.622833457,16.1358856622,2.76583149746019E-06,33.6555824938,1791.3812076486,1.1064817633,0,0
23.9348549711,1019.2116948916,41.0823657309,15.3898010027,0.000012893,34.8334610566,1067.2782952797,1.575520217,0,0
27.4021171333,1003.672414222,78.5427098934,28.9495446879,0.000044344,19.2911304266,3206.8697744538,1.760891473,0,0
27.8882234256,1004.510595552,68.301294976,16.7760233985,9.60569681283212E-06,23.4275388243,3989.7959695282,1.4648498037,0,0
24.3001848016,1024.878985255,49.9554649779,22.3080150942,0.000018897,22.8557129266,3508.6396918825,1.9378869761,0,0
24.3388716039,1019.2099982237,34.4603279408,14.2231607486,2.56044504050571E-05,15.4002344726,1338.9893959365,1.5174012898,0,0
20.1196895861,1006.6136571557,55.7015409738,21.4629849596,4.636183295971E-05,27.906912465,2132.205432397,1.9303511771,0,0
26.2790638671,1005.0002230278,36.5421180674,23.5162327149,2.84342751132722E-05,30.7934722759,3720.1447453856,1.6252115339,0,0
27.891057373,1013.3397432528,35.6552878251,26.5654712963,1.33408147549397E-05,30.5460429629,4789.8247704003,1.696795514,0,0
24.7682412876,1011.5096543919,48.2204932998,17.0600950194,3.21822625797699E-05,30.0254623388,3424.7336404736,1.1984101012,0,0
23.9518974411,1019.7910018046,53.7852039095,20.7324655947,3.87856663603703E-05,28.2253061253,2105.7901123237,1.8954127112,0,0
21.3005365493,1024.8879112148,35.9426289238,10.2989994221,4.46109261562895E-05,19.8990701673,3675.5281744889,1.8110153749,0,0
26.8718911283,1024.7898558916,44.701985502,24.2048668385,6.65459305576058E-06,23.1361858271,4255.0612972317,1.3676580461,0,0
24.7287630443,1012.5943360931,62.2975765556,29.4578877878,0.000003731,26.47923035,4328.8410183264,1.4813827117,0,0
20.6282174875,1014.0134838104,46.6036945412,13.0988357068,4.26026911508902E-05,25.4319902598,4673.0544206574,1.8060165046,0,0
25.5437743502,1000.1256375841,51.3911728319,13.949725633,4.56290976413945E-05,18.4916796935,1501.6942531305,1.5168367677,0,0
22.106908952,1005.246616932,59.9549662551,11.7785904551,3.85022017732531E-06,22.4449059037,3631.2558270885,1.5548067583,0,0
23.3830117477,1014.1437891056,48.2725742327,28.7229267086,3.69033965462794E-06,28.4678295806,4467.285057656,1.8038847087,0,0
21.4723282786,1007.3981587245,65.8523969354,11.6854111836,4.07812232917966E-05,29.3781388921,3675.0725812532,1.1002413703,0,0
25.7420843585,1016.9954531305,71.5461245411,10.8319191251,2.13242275492182E-06,22.4601419976,829.0625908609,1.5583844776,0,0
27.3387912121,1009.7869932584,72.2475188636,10.0048174904,9.25721752950003E-06,15.6084707931,1707.9211845238,1.9081895957,0,0
20.7756169888,1015.1602444186,52.574796956,28.7693642473,7.0034379843176E-06,19.24055701,244.7556461963,1.4339352496,0,0
22.2226631965,1021.7476483473,60.2470406599,22.2818147595,2.70636241471838E-05,16.8370067446,2280.5915502542,1.9995051897,0,0
26.6818343268,1022.3364763542,71.1613179623,12.0608338686,0.000012145,15.0624330271,1587.1996119028,1.1086074023,0,0
23.7823467624,1016.9281872144,73.7252647519,24.9843433018,4.69906941931468E-05,16.0779658079,159.6811935411,1.6613381138,0,0
22.3148192818,1006.3375254027,46.5443543847,15.3959211578,2.60603839087778E-05,23.8029689445,2610.8999017456,1.6727136115,0,0
23.0970440718,1006.2826921786,38.3100268404,16.9894823907,3.73485172870624E-05,30.1340982022,3367.8363947526,1.2340281753,0,0
24.7046899668,1014.2672415394,54.2133099055,20.9995797277,2.50977409985597E-05,26.3091273215,3605.9791776435,1.1096281944,0,0
25.9970060172,1003.3971537532,33.3313999205,29.5215937244,4.78925966746516E-05,16.2087308988,2271.9418632273,1.1862449383,0,0
23.8827591771,1020.754431075,77.5305887371,22.685053069,1.8341377693379E-05,27.0665113129,1628.8063999314,1.9098236408,0,0
26.9632037048,1013.955793757,46.239945769,15.8677935117,2.63748174054791E-06,31.3164170205,2306.8777438911,1.3251329284,0,0
23.76888284,1020.4684497614,36.2307103854,27.1531197648,4.49779329203094E-05,33.9341583007,2047.6911628709,1.217140404,0,0
22.9891265477,1008.3228024058,38.8076956251,22.145333402,2.43545838649228E-05,32.3140198465,257.3369443621,1.6438679276,0,0
26.1035910281,1018.9871642297,74.3036983548,24.5806748566,4.64626930207371E-05,21.6531319964,2565.7261420826,1.0140796633,0,0
20.0556606984,1006.0031655113,35.040359857,15.2042273587,9.67512143189147E-06,15.5704004968,4555.5903173897,1.0082231314,0,0
25.8886571547,1003.803697173,75.6114811,27.8559187918,3.30411561720936E-05,28.444682996,126.1617956515,1.9848715661,0,0
27.0226608286,1022.3776556433,62.9622268525,16.8957385731,4.47887838054336E-05,20.830338563,2857.2865623768,1.0997309723,0,0
27.3756450411,1003.5192614443,41.2448402865,21.1626831626,3.84405570104361E-05,27.3870261187,1237.4561727208,1.0009430425,0,0
26.0572046425,1024.6301831478,70.4956560153,19.2041323631,4.52845958085562E-05,23.1969534624,2672.177012793,1.4771297674,0,0
23.5809909813,1019.3797692324,56.3384453635,16.3343424405,1.36497502152654E-05,15.7549463393,2957.6562932269,1.2299614154,0,0
21.1850713761,1016.3457490957,64.0604628911,25.0430978452,2.5675267920591E-05,32.8810921041,4688.0794916513,1.8073709398,0,0
25.0847478561,1007.5930238398,79.147246081,15.4827233438,1.09301891775311E-05,23.8430822757,378.5187964907,1.9784944647,0,0
24.7074684513,1013.9238022916,62.789813995,19.9404729555,2.57111233763254E-06,27.2462257768,3609.2519970865,1.4167490606,0,0
26.0583645766,1005.6750324835,41.0638295533,13.2283397538,1.92277432296689E-05,31.9402407078,4156.7691045304,1.382824208,0,0
24.7129498878,1018.0204079119,42.0603387314,13.3628217179,4.86327036674032E-05,27.3511462642,4908.937036985,1.3377559871,0,0
25.6242535998,1005.5650909135,43.0600085637,20.2380424254,1.66612881498955E-05,18.3524312768,1388.1154397477,1.0357483945,0,0
25.6353889718,1012.3029164272,34.7121533202,13.4338798626,6.02419236751956E-06,27.2518561655,561.6307817012,1.754282333,0,0
20.1640873546,1006.2343946999,74.5333337946,24.3706263624,4.5754483133587E-06,31.4225220897,2515.872095547,1.8467830272,0,0
24.8059181956,1017.0458258008,79.6750780198,14.6467109185,3.1573333163308E-05,24.2064278011,293.3145693212,1.0144706415,0,0
20.9538286225,1016.2272935135,58.3581543957,21.0685912233,0.000002561,24.3860599272,4630.6518074284,1.3975918693,0,0
24.9993797583,1019.4954668906,69.1962639571,20.3856016479,4.30396453247145E-05,22.8275618673,4454.5967524455,1.2402271664,0,0
22.2417312559,1001.328015605,69.7790918271,18.3411047247,1.22267140816586E-05,19.6358055523,4516.8597120233,1.8339166005,0,0
24.4282470829,1015.4027700104,53.7162785275,17.8333308576,4.58583671796983E-05,17.5122540704,2150.3892696095,1.344561908,0,0
23.985205762,1011.4407968636,55.9444765826,12.7983795445,2.61439335741506E-05,19.8483762777,1003.2236100421,1.0648342188,0,0
26.10122047,1010.6860480214,61.3321841656,24.5518668661,3.42865166003641E-05,24.4100143818,2000.7027918635,1.3759599096,0,0
25.1203903754,1012.3698588736,72.4566123994,27.4940396865,9.35745852231941E-06,17.7246730309,3188.9645375764,1.3012257481,0,0
20.1485657501,1022.2160667341,41.3450383622,28.5856130337,3.61542880930344E-05,30.2530697982,1087.1613293865,1.2341944256,0,0
24.1701420306,1004.3024963163,45.2715846342,16.429249559,8.82186672938544E-06,19.1036566679,3963.9040258405,1.1671958545,0,0
20.2276591348,1015.7338735657,78.7991559696,16.6242762925,6.81412945661636E-06,26.4077465074,4541.1356343687,1.7840617798,0,0
24.9801269473,1007.8764124152,57.0940086638,11.8248968261,3.42683257897528E-05,29.501920378,4828.6549522586,1.2603973587,0,0
20.1476513523,1013.6402116107,65.3395252198,25.8081495177,1.04932077182157E-05,20.2350573807,2611.6955338098,1.33060081,0,0
26.8840918927,1011.8440038435,69.9789322051,21.6123952096,3.88814169392385E-05,21.6534597306,4173.9414474585,1.2745723156,0,0
24.368790464,1005.3501778294,53.7763260813,16.3635041902,1.40684681012235E-05,34.3397003606,884.363116885,1.7873258375,0,0
27.8733196759,1000.4975370935,64.9513707021,15.0582361111,2.98390339208692E-06,23.0577915791,4682.5672698373,1.0117650944,0,0
24.7030855354,1012.5349119649,73.6692082186,11.6800342904,3.43947754644459E-05,28.6021939687,3378.4920826252,1.9423344949,0,0
26.5847002321,1001.0493181561,53.5541425352,17.959061124,1.61972138334493E-05,24.0267345031,1982.5515061373,1.4323338999,0,0
27.8340949249,1002.2158243687,76.1115434919,19.6047342694,3.15633700294775E-05,31.6036593324,1866.2688428314,1.4304219081,0,0
23.2761478422,1009.3682755634,76.2764660823,26.5785978239,0.000006341,17.1624670495,2196.5606227797,1.0986573767,0,0
24.9527447622,1003.5922901816,56.1186631983,10.1443989401,1.65132210722197E-05,28.5438144735,2471.7908071165,1.978269486,0,0
26.9928303685,1008.9767694761,32.2743270736,26.9125260023,4.56504812054189E-05,31.4125478684,726.9547105068,1.9979151344,0,0
22.0686737724,1018.1051228202,75.4017438168,14.7137422866,4.55046691791762E-05,21.1896315839,4884.4247896819,1.2812600204,0,0
27.6274865981,1001.3386162723,65.4636005835,20.6422226767,0.000024416,19.4698862851,3557.4193699048,1.1908094914,0,0
24.4227343679,1006.331134076,77.7810689891,10.5726238767,1.07866857254506E-05,19.8462121277,2128.9323462623,1.2327302419,0,0
23.9307927222,1021.8116380815,65.6031710705,21.5992396107,5.3611557211513E-06,28.8798421678,915.4299931236,1.786367386,0,0
22.0004540681,1010.426218208,47.5235101159,27.1762782935,7.200678476957E-06,26.3128976477,796.101886271,1.7047958361,0,0
27.2406250224,1010.8651913467,54.4046130132,28.5484567297,2.65285780438185E-05,24.751968761,2933.8126032511,1.6892297364,0,0
20.8550670007,1020.5277631935,51.7752513727,11.4469701979,0.000039523,22.5389994337,591.8007259658,1.6337790395,0,0
27.0410508275,1022.1938377354,77.8831737404,27.3541091953,1.10490504792829E-06,22.6048233283,4110.858641537,1.366253006,0,0
24.812388051,1015.1579236844,48.2512652019,28.0894785456,2.56581889239198E-05,24.2956841188,4987.8173537433,1.4935003641,0,0
21.4271860154,1012.8267355716,70.700836776,25.537206538,3.96405064903151E-05,29.16047568,1345.6673624268,1.8620840858,0,0
27.147547723,1004.8538174155,36.5227818276,29.5120993718,4.3547874218868E-05,32.8647229442,4443.2442846595,1.541686824,0,0
25.1712138933,1013.6340713033,32.5603174595,24.9100617071,2.57612696334581E-05,27.9541814958,2562.9350443801,1.4918113223,0,0
21.3743128758,1006.9678428785,37.9426345972,13.9133259125,4.86758916405949E-05,18.0622689154,1419.4250790955,1.5905896577,0,0
24.8814286099,1003.8493532436,69.6858712893,25.7040573583,1.26285675059907E-05,20.7733260535,4696.1405407515,1.825671446,0,0
